"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"c14","country","1","iraq",0.121549777512121,NA,0.0773006312682266,0.165798923756015,"district","al.kaim"
"c14","country","1.25","iraq",0.114649332536362,NA,0.0715342369879505,0.157764428084773,"district","al.kaim"
"c14","country","1.5","iraq",0.218156007172744,NA,0.162006744709205,0.274305269636282,"district","al.kaim"
"c14","country","1.75","iraq",0.352969549046955,NA,0.288321052073621,0.417618046020289,"district","al.kaim"
"c14","country","2","iraq",0.0504242212924221,NA,0.0208650022444393,0.079983440340405,"district","al.kaim"
"c14","country","2.25","iraq",0.0276017799030351,NA,0.00515221413920718,0.0500513456668631,"district","al.kaim"
"c14","country","2.5","iraq",0.0504242212924221,NA,0.0208650022444393,0.0799834403404049,"district","al.kaim"
"c14","country","2.75","iraq",0.0297228863651458,NA,0.00701745555253358,0.052428317177758,"district","al.kaim"
"c14","country","3.25","iraq",0.0138008899515176,NA,-0.00218830747601003,0.0297900873790452,"district","al.kaim"
"c14","country","3.5","iraq",0.00690044497575878,NA,-0.00444605009581668,0.0182469400473342,"district","al.kaim"
"c14","country","4","iraq",0.0138008899515176,NA,-0.00218830747601003,0.0297900873790452,"district","al.kaim"
"c14","country","1","iraq",0.285847607306827,NA,0.218427283261075,0.353267931352579,"district","haditha"
"c14","country","1.25","iraq",0.318600116872587,NA,0.249276111812459,0.387924121932715,"district","haditha"
"c14","country","1.5","iraq",0.212705257680994,NA,0.151055781312965,0.274354734049022,"district","haditha"
"c14","country","1.75","iraq",0.162941525111992,NA,0.106814445931341,0.219068604292643,"district","haditha"
"c14","country","2","iraq",0.00995274651380027,NA,-0.00454008379029531,0.0244455768178958,"district","haditha"
"c14","country","2.25","iraq",0.00995274651380027,NA,-0.00454008379029527,0.0244455768178958,"district","haditha"
"c14","country","1","iraq",0.0126582278481013,NA,-0.00816270413862618,0.0334791598348287,"district","al.rutba"
"c14","country","1.25","iraq",0.329113924050633,NA,0.241599936471152,0.416627911630113,"district","al.rutba"
"c14","country","1.5","iraq",0.227848101265823,NA,0.149729576323244,0.305966626208401,"district","al.rutba"
"c14","country","1.75","iraq",0.151898734177215,NA,0.0850518931732887,0.218745575181142,"district","al.rutba"
